Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
140	-19169.909475647422	-19176.929184570417	3.5	-19169.909475647422	-7.01970892299331
141	-19169.83693028104	-19175.812681697902	3.5	-19169.83693028104	-5.975751416862806
142	-19169.77095886406	-19175.04684367077	3.5	-19169.77095886406	-5.275884806707992
143	-19169.742210161643	-19175.134711059334	3.5	-19169.742210161643	-5.3925008976903275
144	-19169.679868811898	-19180.890556241025	3.6	-19169.679868811898	-11.210687429126938
145	-19169.619711674375	-19175.647211302323	3.6	-19169.619711674375	-6.027499627947703
146	-19169.608580709293	-19175.351464518804	3.6	-19169.608580709293	-5.742883809509788
147	-19169.509963742992	-19176.339199319613	3.6	-19169.509963742992	-6.829235576621674
148	-19169.45994057031	-19174.699258062494	3.6	-19169.45994057031	-5.2393174921841785
149	-19169.40996011903	-19174.6795779377	3.6	-19169.40996011903	-5.26961781866938
150	-19169.390227387816	-19174.494562313448	3.7	-19169.390227387816	-5.104334925630884
151	-19169.316416393445	-19174.325296105824	3.7	-19169.316416393445	-5.008879712377274
152	-19169.294010456924	-19174.778487077947	3.7	-19169.294010456924	-5.4844766210238305
153	-19169.29272000615	-19174.420196690866	3.7	-19169.29272000615	-5.127476684717539
154	-19169.29080162744	-19174.85531368213	3.7	-19169.29080162744	-5.564512054687674
155	-19169.242363083915	-19174.45668028535	3.8	-19169.242363083915	-5.214317201435019
156	-19169.234411865003	-19174.354912633604	3.8	-19169.234411865003	-5.120500768600403
157	-19169.20231022668	-19175.43360745209	3.8	-19169.20231022668	-6.231297225411621
158	-19169.195619359765	-19174.410601730764	3.8	-19169.195619359765	-5.214982370998276
159	-19169.191813224912	-19174.45649561992	3.8	-19169.191813224912	-5.264682395009976
160	-19169.190689911386	-19174.996147716793	3.8	-19169.190689911386	-5.805457805408279
161	-19169.175771839073	-19174.87940747885	3.9	-19169.175771839073	-5.703635639777351
162	-19169.15601364089	-19174.339341783434	3.9	-19169.15601364089	-5.183328142543003
163	-19169.155053941977	-19174.50542083922	3.9	-19169.155053941977	-5.350366897243655
164	-19169.127042369913	-19174.333060613557	3.9	-19169.127042369913	-5.206018243642365
165	-19169.124241451787	-19174.54857914336	3.9	-19169.124241451787	-5.424337691573534
166	-19169.11051197337	-19174.319588088725	4.0	-19169.11051197337	-5.209076115354515
167	-19169.08134922244	-19174.744571024927	4.0	-19169.08134922244	-5.663221802487525
168	-19169.078866404732	-19174.462089367367	4.0	-19169.078866404732	-5.383222962633983
169	-19169.076599249755	-19174.409888766175	4.0	-19169.076599249755	-5.333289516420212
170	-19169.073402137084	-19174.68798860902	4.0	-19169.073402137084	-5.614586471938031
171	-19169.073282671037	-19174.148722551523	4.0	-19169.073282671037	-5.075439880485458
172	-19169.06262414748	-19174.524543886077	4.1	-19169.06262414748	-5.461919738600022
173	-19169.05505747047	-19175.132249580485	4.1	-19169.05505747047	-6.0771921100172595
174	-19169.04819097757	-19174.495848316474	4.1	-19169.04819097757	-5.447657338905168
175	-19169.045090739713	-19174.19333534697	4.1	-19169.045090739713	-5.148244607253623
176	-19169.040731485	-19174.522112657363	4.1	-19169.040731485	-5.481381172362564
177	-19169.03937894952	-19175.695151816548	4.2	-19169.03937894952	-6.655772867027633
178	-19169.03850625679	-19174.241442804952	4.2	-19169.03850625679	-5.202936548160751
179	-19169.036506509827	-19174.263529948697	4.2	-19169.036506509827	-5.227023438870987
180	-19169.034391690886	-19174.171495561608	4.2	-19169.034391690886	-5.137103870723602
181	-19169.03282420226	-19174.13902235517	4.2	-19169.03282420226	-5.106198152912659
182	-19169.03088689583	-19174.961137825343	4.2	-19169.03088689583	-5.930250929511983
183	-19169.029411021223	-19174.437274496173	4.3	-19169.029411021223	-5.407863474949272
184	-19169.024473555382	-19174.792181988527	4.3	-19169.024473555382	-5.767708433144136
185	-19169.019148104115	-19178.862327557214	4.3	-19169.019148104115	-9.84317945310017
186	-19169.018785749893	-19174.11320358156	4.3	-19169.018785749893	-5.094417831668207
187	-19169.017437483795	-19174.14203570538	4.3	-19169.017437483795	-5.1245982215834776
188	-19169.01480971171	-19174.42623363528	4.4	-19169.01480971171	-5.411423923570698
189	-19169.01472689293	-19174.21236926398	4.4	-19169.01472689293	-5.1976423710499455
190	-19169.014412946086	-19174.144124411956	4.4	-19169.014412946086	-5.129711465870172
191	-19169.013390583794	-19174.14256038879	4.4	-19169.013390583794	-5.129169804998884
192	-19169.013333346476	-19174.12663254603	4.5	-19169.013333346476	-5.113299199553867
193	-19169.012348663517	-19174.08388687294	4.5	-19169.012348663517	-5.071538209424036
194	-19169.00986832144	-19176.83487417285	4.5	-19169.00986832144	-7.8250058514117065
195	-19169.009350078293	-19174.17080145955	4.5	-19169.009350078293	-5.161451381254807
196	-19169.007264985612	-19174.35315553944	4.5	-19169.007264985612	-5.345890553828948
197	-19169.0020067531	-19174.45039251636	4.6	-19169.0020067531	-5.4483857632590205
198	-19169.001353654876	-19174.223174294926	4.6	-19169.001353654876	-5.221820640050032
199	-19168.998590516287	-19174.112763474193	4.6	-19168.998590516287	-5.114172957907121
200	-19168.998176915913	-19174.763862623295	4.7	-19168.998176915913	-5.7656857073826915
201	-19168.99774356243	-19174.11941609423	4.7	-19168.99774356243	-5.121672531796225
202	-19168.9975196814	-19178.45403000352	4.7	-19168.9975196814	-9.456510322116117
203	-19168.997516366595	-19175.383758196156	4.7	-19168.997516366595	-6.3862418295611185
204	-19168.99740377574	-19174.57893779166	4.7	-19168.99740377574	-5.5815340159204325
205	-19168.99700586659	-19174.714901390544	4.8	-19168.99700586659	-5.717895523954146
206	-19168.996975660426	-19174.226144394648	4.8	-19168.996975660426	-5.229168734221499
207	-19168.996915578362	-19174.60230256834	4.8	-19168.996915578362	-5.605386989975816
208	-19168.996612249513	-19174.088888875332	4.8	-19168.996612249513	-5.092276625819822
