"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-19301.5580106976,11.2904192166525,1.47084237691645e-23,12.6240075017462
"2","GTR","relaxed_log_normal","yule",-19287.7973693086,11.0702852173784,1.39231261053118e-17,12.2964534529142
"3","GTR","strict","birth_death",-19303.9181827287,11.2054666895986,1.38853376361449e-24,12.4403558281274
"4","GTR","strict","yule",-19306.6916095925,10.3985707084325,8.67106539594307e-26,19.5773455366033
"5","HKY","relaxed_log_normal","birth_death",-19278.4219018952,9.44830726587642,1.64229253783734e-13,12.8542854467598
"6","HKY","relaxed_log_normal","yule",-19301.0714513629,11.6705901219487,2.39263343955241e-23,13.9055827397159
"7","HKY","strict","birth_death",-19262.723421981,8.47276102986921,0.00000107947781316594,15.0638926228903
"8","HKY","strict","yule",-19284.9379626273,9.42029879657606,2.4297483724699e-16,5.19170950057615
"9","JC69","relaxed_log_normal","birth_death",-19269.8073855195,9.02321917773809,0.000000000905080995391737,16.0421999737596
"10","JC69","relaxed_log_normal","yule",-19268.5131524386,9.83527648373576,0.0000000033019137984596,12.981979725789
"11","JC69","strict","birth_death",-19248.9843899251,8.17644203722996,0.99999891580932,11.9269663076869
"12","TN93","relaxed_log_normal","birth_death",-19286.1597357477,10.0728189149805,7.16064223174313e-17,16.2710287563335
"13","TN93","relaxed_log_normal","yule",-19274.4030419321,8.32619774944187,9.13732821428743e-12,13.9121726621636
"14","TN93","strict","birth_death",-19270.4076872384,9.01294222759337,0.000000000496569134964638,12.9747173550747
"15","TN93","strict","yule",-19283.8029533056,9.63301599763333,7.55943931898453e-16,6.46031320836755
