#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="38" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
14000	-19341.550107121744	-19326.415842867114	-15.134264254629327	-19326.415842867114	1.4389420810787459	1.1995735954193711	0.23923630167193682	0.25149422962833484	0.25953619473964235	0.24973327396008593	0.8832897428524589	0.6770498855836015	0.31437003808690384	0.7984797897549273	-11.361435514662844	2.1729927914692824	0.13332901540820877
15000	-19326.223512249988	-19311.22093196663	-15.002580283360283	-19311.22093196663	1.3752846083655044	1.2004831348952474	0.23923630167193682	0.25149422962833484	0.25602781211835585	0.25324165658137243	0.8820610676435912	0.6558239533803205	0.532822881535943	0.958884884872338	-11.233248378392389	2.0429538909734957	0.10758682260540797
16000	-19329.43649970227	-19315.52555700839	-13.910942693881026	-19315.52555700839	1.3264416455532884	1.2004831348952474	0.23923630167193682	0.25149422962833484	0.25602781211835585	0.25324165658137243	0.8996210370406875	0.663415119759252	0.7655434293880706	1.1179226038522405	-10.08655469676024	1.377358164640971	0.11097705786607936
17000	-19336.243391393513	-19319.982256863004	-16.261134530509857	-19319.982256863004	1.390504820327663	1.2004831348952474	0.23923630167193682	0.25149422962833484	0.25602781211835585	0.25324165658137243	0.8877231673618275	0.6496547895671619	0.7373460038460434	1.099413598922084	-12.474030553196837	2.2867347844728174	0.07469085651917654
18000	-19334.911935869164	-19319.76565632984	-15.146279539323693	-19319.76565632984	1.3764080512845165	1.2004831348952474	0.23883870703663312	0.25149422962833484	0.25642540675365955	0.25324165658137243	0.8958942382097107	0.6439881885486801	0.7474984214201598	1.1245778655758734	-11.333561343923325	1.2165441165453281	0.045642921412447024
19000	-19340.626630110342	-19324.9262830024	-15.700347107939892	-19324.9262830024	1.4285327263871128	1.2004831348952474	0.23883870703663312	0.25149422962833484	0.25642540675365955	0.25324165658137243	0.9259061216806261	0.6354943044577016	0.8795098839911412	1.1445874320241696	-11.793872799056132	1.1875663600415993	0.04387539357889333
20000	-19331.030405741032	-19315.74280219912	-15.287603541908942	-19315.74280219912	1.4285327263871128	1.2004831348952474	0.23883870703663312	0.25149422962833484	0.25642540675365955	0.25324165658137243	0.9259061216806261	0.620284379623495	0.8649273333637495	1.126076260435527	-11.381129233025181	1.3310166477065088	0.039295128304873465
21000	-19329.61181434869	-19314.381130839916	-15.230683508773593	-19314.381130839916	1.4285327263871128	1.2004831348952474	0.24810008857039426	0.24638672628276656	0.2522715285654667	0.25324165658137243	0.8901723989668823	0.6413948452811103	1.0459275886021007	1.1010189712466842	-11.435897755264358	1.196763618595946	0.020149244430217275
22000	-19329.749860369055	-19314.72072123786	-15.029139131193935	-19314.72072123786	1.406044149624781	1.1666150523690622	0.24810008857039426	0.24601143172258638	0.2522715285654667	0.25361695114155264	0.8990141475427483	0.6223557251948167	1.0876356154070954	1.1793834178435667	-11.220037888791245	1.231178823194028	0.016640656786806332
23000	-19323.0692965771	-19307.931299476226	-15.137997100874102	-19307.931299476226	1.4698525243675693	1.1666150523690622	0.24810008857039426	0.24601143172258638	0.2561267155910841	0.24976176411593526	0.8990141475427483	0.6230625256469763	1.1033507710034873	1.174773060321427	-11.328895858471412	1.2800251470135084	0.010885311988146998
24000	-19325.053718928408	-19309.890501063976	-15.16321786443383	-19309.890501063976	1.3880078014243082	1.1666150523690622	0.24682975885797992	0.24601143172258638	0.2561267155910841	0.25103209382834957	0.8849536963666259	0.6157302994148799	0.790882622756693	1.0259057586727587	-11.398191215367877	1.1281133058515258	0.03400856910205724
25000	-19321.277767615367	-19306.322013066765	-14.955754548602744	-19306.322013066765	1.5611507732677048	1.1327243294270999	0.24682975885797992	0.24601143172258638	0.2561267155910841	0.25103209382834957	0.8817537218650907	0.6331125466342282	0.7535254459801526	1.0052854970293057	-11.214017408288013	1.4556684610346007	0.022719029846059655
26000	-19318.59277431355	-19304.229422568744	-14.363351744807185	-19304.229422568744	1.5441760745381774	1.1327243294270999	0.24682975885797992	0.24601143172258638	0.2561267155910841	0.25103209382834957	0.8817537218650907	0.649649606576228	0.43130481569207413	0.809037590617958	-10.621614604492454	1.81288820241329	0.013536977696530972
27000	-19316.074005508613	-19301.019211244213	-15.054794264399735	-19301.019211244213	1.543968716022837	1.1327243294270999	0.24682975885797992	0.24601143172258638	0.253196585280731	0.2539622241387026	0.8490914333254443	0.6714966641697088	0.3586526663519308	0.7436083560426758	-11.415961105100237	2.050657155217683	0.0772134506146388
28000	-19319.623110783727	-19305.149409977552	-14.473700806174667	-19305.149409977552	1.5068995900619906	0.9852096424814103	0.24207499794666348	0.24601143172258638	0.253196585280731	0.25871698505001905	0.8490914333254443	0.655956563917257	0.41028623545438864	0.7832558492879669	-10.889996220352298	1.12448302975544	0.12985984798671943
29000	-19313.11429924761	-19299.645883330682	-13.468415916924737	-19299.645883330682	1.2711142902105494	0.9852096424814103	0.24207499794666348	0.24601143172258638	0.253196585280731	0.25871698505001905	0.8650025299398792	0.6943269006266822	0.4040389721643604	0.8046334637313838	-9.834500757253611	1.4601397256015696	0.1427809018391406
30000	-19318.24611522235	-19304.635190901983	-13.610924320367493	-19304.635190901983	1.2971366816755845	0.9852096424814103	0.24545593468321159	0.24119834493265319	0.2546287353341161	0.25871698505001905	0.8752047971716803	0.6899062753741103	0.39453812930117643	0.7707996764067387	-9.94489624999974	1.8362539199942047	0.05651189444616049
31000	-19317.18457072619	-19302.663985443305	-14.520585282885804	-19302.663985443305	1.2749110741523306	0.9852096424814103	0.24545593468321159	0.24119834493265319	0.2546287353341161	0.25871698505001905	0.8419701205113089	0.6966904692640002	0.38556197316578694	0.7689329984581824	-10.959405407905969	1.0463700234341997	0.07549034517238479
32000	-19316.348214474794	-19303.75062082366	-12.597593651136728	-19303.75062082366	1.2194140201965353	0.9852096424814103	0.24545593468321159	0.24119834493265319	0.2546287353341161	0.25871698505001905	0.8399890614314055	0.6873069316647125	0.29665015167530145	0.685028367101738	-9.042685697418687	1.7441973402195223	0.04745859345246449
33000	-19314.451403380153	-19301.660171765125	-12.791231615029977	-19301.660171765125	1.2203141729935536	0.9852096424814103	0.24545593468321159	0.24133518240184973	0.2544918978649196	0.25871698505001905	0.8126211672814676	0.6816464917123098	0.2880857582844786	0.6756331872551231	-9.32323633791292	1.528256490483553	0.08975724299025976
34000	-19318.6030587262	-19305.024055660222	-13.579003065978979	-19305.024055660222	1.2139663757637758	0.9852096424814103	0.2485192701522083	0.24133518240184973	0.2544918978649196	0.2556536495810224	0.8126211672814676	0.6728743664603878	0.28109342436645485	0.6962444279078763	-10.111007788861922	0.9448050852450837	0.4777043566405343
35000	-19322.196557132233	-19307.652764597216	-14.543792535016582	-19307.652764597216	1.2139663757637758	0.9852096424814103	0.2485192701522083	0.2437235638461327	0.2521035164206366	0.2556536495810224	0.7930201717489438	0.7019790546715164	0.2779501012753699	0.6372274842639236	-11.138363498725198	1.8697021714691953	0.3909905437041851
36000	-19315.92308406879	-19303.147190738637	-12.7758933301537	-19303.147190738637	1.2016013419617118	0.9852096424814103	0.2485192701522083	0.2437235638461327	0.2521035164206366	0.2556536495810224	0.7930201717489438	0.7078244559759794	0.6346107192908651	0.8881236000332245	-9.370464293862316	1.7104704758124496	0.10798952710266285
37000	-19315.46718609541	-19302.626156316794	-12.841029778616695	-19302.626156316794	1.2016013419617118	0.9852096424814103	0.2485192701522083	0.2437235638461327	0.2521035164206366	0.2556536495810224	0.7905382237660087	0.7034143830246357	0.6896617907253688	0.9371141219342591	-9.443542882132828	1.545559945949022	0.0033707215530752364
38000	-19315.704521795884	-19302.700157456038	-13.004364339846582	-19302.700157456038	1.2075489237543162	0.9852096424814103	0.24001155685247433	0.24759655741873035	0.2567382361477729	0.2556536495810224	0.8127757011829513	0.6860072463714452	0.7052779278540064	0.970811526471437	-9.535876873131981	1.7309353907438176	0.010255178464606093
39000	-19316.094099130944	-19301.259446876054	-14.834652254888796	-19301.259446876054	1.2261064179662373	0.9528058431501643	0.24001155685247433	0.24759655741873035	0.2567382361477729	0.2556536495810224	0.7777799612761055	0.6871015790171848	0.44556469350979666	0.8012451412453875	-11.489426317040454	1.324511914887922	0.5292901004044266
40000	-19317.450076696332	-19303.839643809453	-13.61043288687699	-19303.839643809453	1.238346684862635	0.999590553945806	0.24001155685247433	0.24759655741873035	0.25650613663697336	0.25588574909182193	0.7778206701163369	0.6658537400712187	0.30084990362622727	0.699192598671631	-10.24856763727837	1.2143341094949551	0.20954755133030778
41000	-19318.57635613627	-19304.685922155455	-13.890433980813372	-19304.685922155455	1.3277382485629634	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.7778206701163369	0.6623717639586978	0.32690311493796775	0.7139299993372662	-10.528568731214751	1.2890270152153196	0.12068431940008939
42000	-19312.508873997063	-19298.439293357802	-14.069580639260282	-19298.439293357802	1.3266782637652488	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.7756242168444454	0.6792705802073862	0.3527537657011348	0.7464505185616866	-10.714768715177506	1.198348259889976	0.06123789226603571
43000	-19317.057555170162	-19301.848015269974	-15.209539900186632	-19301.848015269974	1.4658371280310807	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.8184769858104401	0.6516585079426098	0.30485394202280564	0.7345240323909785	-11.717759586574015	1.5759622695064406	0.3320188139004639
44000	-19315.528336194293	-19299.993038160115	-15.535298034179258	-19299.993038160115	1.4411160472444844	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.8184769858104401	0.6677689180294196	0.26593694157834474	0.6795335275147263	-12.04351772056664	0.8774228605566636	0.2099930747830913
45000	-19317.22692850056	-19304.01248388631	-13.214444614250338	-19304.01248388631	1.3188604765263308	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.785719803900533	0.7156405283870954	0.26110716113721105	0.6897326820930222	-9.827243593205456	1.0066614598825923	0.5076225145693272
46000	-19317.441626344444	-19303.57781880475	-13.863807539693815	-19303.57781880475	1.4038591577029127	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.7683749101291376	0.7283058107651056	0.27045388990343067	0.6698955235663104	-10.532301152906706	1.3140412513871347	0.5076225145693272
47000	-19311.043524540535	-19300.146572109374	-10.896952431162447	-19300.146572109374	1.2569984728656045	0.999590553945806	0.23364014236907765	0.24759655741873035	0.25650613663697336	0.2622571635752186	0.6558146560964566	0.78568402958441	0.18125436918235094	0.5247124984499226	-7.933110711700871	1.0862968271077438	0.6131084160251525
48000	-19311.426114314934	-19300.990634332942	-10.43547998199345	-19300.990634332942	1.247842371728467	0.999590553945806	0.23364014236907765	0.2563276404877743	0.25650613663697336	0.25352608050617464	0.6294771666465694	0.7958015040173527	0.1852046175060601	0.5322285139298746	-7.559473789646114	1.2701603685992808	0.20336390817738434
49000	-19312.25266886264	-19303.318188542773	-8.934480319863901	-19303.318188542773	1.0916680815057584	0.999590553945806	0.23364014236907765	0.2563276404877743	0.25650613663697336	0.25352608050617464	0.5452019287293215	0.845937356748487	0.19419179212627063	0.5120711090126746	-6.345322532720308	1.4295961579740235	0.2009185456315717
50000	-19312.46438472482	-19302.779634673643	-9.684750051175723	-19302.779634673643	1.0155313925759188	0.999590553945806	0.23364014236907765	0.24816907655300388	0.25650613663697336	0.261684644440945	0.5167262429916565	0.8422531720945338	0.15172264693102255	0.4453418909278808	-7.194852706715523	1.574631891338084	0.556635257398332
51000	-19316.017385986986	-19308.34333572609	-7.67405026089617	-19308.34333572609	0.9356326820538714	0.999590553945806	0.23364014236907765	0.24816907655300388	0.25650613663697336	0.261684644440945	0.49421279154753917	0.8945627210117068	0.19489441483678754	0.4768601419801586	-5.263613545906765	1.4385593736338758	0.40602068822501103
52000	-19313.90287621004	-19302.606604231605	-11.296271978433683	-19302.606604231605	1.056208717597855	0.999590553945806	0.23364014236907765	0.24816907655300388	0.25650613663697336	0.261684644440945	0.5379199844491084	0.8504079344921315	0.1920401941055635	0.5153800955312883	-8.7323725941893	2.784775364728216	0.33669045355516686
53000	-19318.333197438733	-19307.308111237504	-11.025086201227584	-19307.308111237504	1.0473500311797355	1.09713367701305	0.23364014236907765	0.24816907655300388	0.2554453898705009	0.26274539120741747	0.5756655794924864	0.8514701127946875	0.18995827910942675	0.48624378058756795	-8.294857839789568	2.1556818529933457	0.5077503241525205
54000	-19311.640539950524	-19303.590736211947	-8.049803738576214	-19303.590736211947	1.0283222030208383	1.09713367701305	0.23364014236907765	0.24816907655300388	0.2554453898705009	0.26274539120741747	0.5295415551172853	0.8920684882801501	0.23670675096263838	0.5143742936917909	-5.47880093823809	1.9494254588122373	0.10871176136592123
55000	-19317.983148430892	-19310.533376937747	-7.449771493145111	-19310.533376937747	0.9676328301184538	1.09713367701305	0.23364014236907765	0.24816907655300388	0.2554453898705009	0.26274539120741747	0.4500298158921679	0.9161042780533933	0.16233233911021433	0.4228311577987926	-5.1618751785932755	1.082131020046233	0.4963325931381083
56000	-19307.39933886006	-19299.13238263695	-8.26695622310767	-19299.13238263695	0.9911259198918263	1.09713367701305	0.23364014236907765	0.24816907655300388	0.2554453898705009	0.26274539120741747	0.43963930485614655	0.911071920292451	0.203195913504988	0.48033689644423117	-6.017021901443245	0.7196975801365908	0.6447385437777299
57000	-19308.108137788447	-19300.097531544023	-8.010606244426306	-19300.097531544023	0.9922358348791992	1.09713367701305	0.23364014236907765	0.24948822534523907	0.2554453898705009	0.26142624241518225	0.4468989585626808	0.9129251161905725	0.20421645728725007	0.486922236331993	-5.73412223386012	1.0476429198992154	0.6605700030659868
58000	-19309.70677475035	-19302.052965147464	-7.65380960288493	-19302.052965147464	0.9804336120732116	1.09713367701305	0.23364014236907765	0.24948822534523907	0.2554453898705009	0.26142624241518225	0.4344409582257951	0.8728348717604996	0.18179383694595286	0.45985296474012854	-5.422963345467124	1.5363685055265268	0.5588953487496389
59000	-19315.25221424702	-19307.46315178013	-7.789062466886857	-19307.46315178013	0.9586437624914208	1.09713367701305	0.23364014236907765	0.24948822534523907	0.2554453898705009	0.26142624241518225	0.4716152669261309	0.9410841350192971	0.21296119406256306	0.48073506744913286	-5.4230753367874405	1.2915088235789407	0.22242139189638968
60000	-19314.084474621795	-19307.56408773546	-6.520386886336951	-19307.56408773546	1.010318273782509	0.9418714509526095	0.23364014236907765	0.24948822534523907	0.2554453898705009	0.26142624241518225	0.44243728776843627	0.9233868734768133	0.16775513810357773	0.4465432741467735	-4.316739031337153	2.912776830473603	0.04831528522856348
61000	-19322.027479734337	-19314.91888422048	-7.108595513860022	-19314.91888422048	0.9510040674536883	0.9418714509526095	0.23364014236907765	0.24948822534523907	0.2554453898705009	0.26142624241518225	0.3861634879081615	0.9146263163643484	0.1138200705120027	0.3541973125997465	-5.1149316978880615	1.1484531339499604	0.5591412402952518
62000	-19315.3179487922	-19308.857551505607	-6.46039728659157	-19308.857551505607	1.0558473190387831	0.9418714509526095	0.23364014236907765	0.24948822534523907	0.2554453898705009	0.26142624241518225	0.48920541356873665	0.9078538979049451	0.13799711102996418	0.38550354406071774	-4.088025011853462	1.4642843866661268	0.3345949144457845
