Sample	posterior	ESS(posterior)	likelihood	prior
0	-33950.617215652215	N	-33956.01093251039	5.3937168581782595
1000	-20105.49249851556	2.0	-20101.890195473443	-3.6023030421147393
2000	-19196.45234748925	3.0	-19193.280198428325	-3.172149060925182
3000	-19195.886057247644	4.0	-19193.625403401482	-2.260653846163099
4000	-19190.72141482984	5.0	-19187.541481927525	-3.1799329023166174
5000	-19182.862540391357	6.0	-19179.11098403913	-3.7515563522277064
6000	-19182.42471553621	7.0	-19179.11976769731	-3.304947838901043
7000	-19184.69769839415	8.0	-19181.869349365457	-2.8283490286922044
8000	-19183.20327972722	8.7	-19179.00060739894	-4.2026723282782275
9000	-19184.909056796816	9.0	-19182.493075828315	-2.4159809685003393
10000	-19186.826642326374	10.0	-19183.454211451502	-3.372430874869821
11000	-19190.496627861132	11.0	-19185.867158644214	-4.629469216918917
12000	-19183.16039304364	12.0	-19180.200452772653	-2.959940270986353
13000	-19186.922645261853	12.9	-19184.628814058706	-2.293831203147051
14000	-19193.238566864795	13.8	-19190.85455484071	-2.3840120240843605
15000	-19186.815535551847	14.7	-19183.209245137172	-3.6062904146735106
16000	-19196.47398094232	15.7	-19192.13447090375	-4.339510038567374
17000	-19190.15187111707	16.6	-19183.70465667616	-6.447214440909988
18000	-19182.816870457023	17.6	-19180.88181013612	-1.9350603209029469
19000	-19191.351226888997	11.1	-19187.64250571069	-3.708721178306532
20000	-19187.23323991701	11.7	-19182.960547539573	-4.272692377438014
21000	-19186.859998155345	12.5	-19184.679211564082	-2.1807865912637436
22000	-19187.320798499557	13.1	-19183.00958750192	-4.311210997636282
23000	-19180.79922054979	14.0	-19177.921493953356	-2.877726596434239
24000	-19186.125757579983	14.3	-19184.143981254867	-1.9817763251169873
25000	-19191.23340882407	16.2	-19186.68084024874	-4.552568575332563
26000	-19188.215360257505	16.9	-19186.039572497197	-2.1757877603080362
27000	-19187.715214663967	17.6	-19185.13281688266	-2.582397781307297
28000	-19185.920010143975	18.5	-19182.41369752576	-3.5063126182122257
29000	-19186.65383611405	26.8	-19184.77052768991	-1.8833084241360378
30000	-19191.636351140147	28.0	-19190.422761866394	-1.213589273754211
31000	-19188.836318884274	29.0	-19186.487721025613	-2.348597858659607
32000	-19186.093359871316	30.0	-19183.38732844537	-2.7060314259453206
33000	-19186.16925850267	31.0	-19182.452273939587	-3.716984563082037
34000	-19190.542791913114	32.0	-19188.62870862275	-1.9140832903666576
