Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-29448.90418760344	-29452.858739400483	N	-29448.90418760344	-3.954551797043259
1	-29024.342479201165	-29030.641521900525	2.0	-29024.342479201165	-6.299042699359881
2	-27789.806995676074	-27790.80568197585	3.0	-27789.806995676074	-0.9986862997760944
3	-27787.67770888202	-27814.82537871097	4.0	-27787.67770888202	-27.147669828952175
4	-27078.92648163443	-27123.505865763636	3.3	-27078.92648163443	-44.579384129207156
5	-26727.376630560746	-26739.441364865314	2.9	-26727.376630560746	-12.064734304567184
6	-26707.51283098406	-26764.572403638	2.7	-26707.51283098406	-57.05957265394281
7	-26662.125706868526	-26678.71059699906	2.7	-26662.125706868526	-16.584890130531708
8	-26081.843573951865	-26110.065967404375	3.0	-26081.843573951865	-28.22239345251116
9	-25794.071720849697	-25831.394553792034	3.1	-25794.071720849697	-37.32283294233603
10	-25700.8246738357	-25770.986106639688	3.1	-25700.8246738357	-70.16143280398687
11	-25545.400371699125	-25604.0273448091	3.0	-25545.400371699125	-58.626973109975744
12	-25109.482237415614	-25171.610102312206	2.8	-25109.482237415614	-62.12786489659329
13	-25061.311928349394	-25099.29331979922	2.8	-25061.311928349394	-37.98139144982537
14	-24952.36903555927	-24972.545011558224	2.8	-24952.36903555927	-20.175975998955376
15	-24897.21117176256	-24906.817136500787	2.8	-24897.21117176256	-9.605964738229142
16	-23866.50624088479	-23885.766383853825	2.8	-23866.50624088479	-19.26014296903264
17	-22852.03860871072	-22869.419992494062	2.9	-22852.03860871072	-17.381383783341036
18	-22832.78384701135	-22844.826579012843	2.9	-22832.78384701135	-12.042732001494361
19	-22623.59677518649	-22626.74383288685	2.8	-22623.59677518649	-3.1470577003604516
20	-22384.511725045082	-22384.905293137144	2.7	-22384.511725045082	-0.3935680920612452
21	-21413.079481006425	-21414.42892769227	2.8	-21413.079481006425	-1.3494466858443905
22	-21132.601605429576	-21132.33155538428	2.7	-21132.601605429576	0.27005004529440435
23	-20244.617459205856	-20248.15978589328	2.7	-20244.617459205856	-3.542326687423012
24	-19951.309147705415	-19947.129890845343	2.6	-19951.309147705415	4.179256860073866
25	-19849.11990155009	-19856.81783888774	2.6	-19849.11990155009	-7.697937337649525
26	-19654.57348011586	-19668.65331550128	2.5	-19654.57348011586	-14.079835385419727
27	-19507.40491036139	-19514.142628506357	2.5	-19507.40491036139	-6.737718144966566
28	-19348.48120796612	-19345.75458110064	2.5	-19348.48120796612	2.7266268654824652
29	-19267.442912998235	-19271.70193098802	2.4	-19267.442912998235	-4.2590179897849945
30	-19175.999328134458	-19182.90325354725	2.4	-19175.999328134458	-6.903925412791855
31	-19071.06575667469	-19072.790607045776	2.3	-19071.06575667469	-1.7248503710868501
32	-18942.201604800437	-18942.20502145134	2.3	-18942.201604800437	-0.0034166509039088577
33	-18909.709854049204	-18916.458934725193	2.3	-18909.709854049204	-6.749080675988363
34	-18908.181489203	-18915.715404226492	2.3	-18908.181489203	-7.533915023490728
35	-18619.26488664734	-18625.776588735665	2.3	-18619.26488664734	-6.5117020883268975
36	-18499.91125230177	-18506.184070854102	2.3	-18499.91125230177	-6.272818552335478
37	-18379.009657861017	-18384.09450798632	2.3	-18379.009657861017	-5.084850125303506
38	-18296.324514337914	-18296.30554737349	2.3	-18296.324514337914	0.018966964423355437
39	-18271.561436680484	-18278.684018094904	2.3	-18271.561436680484	-7.122581414421049
40	-18270.751245078784	-18271.26176288456	2.4	-18270.751245078784	-0.5105178057733888
41	-18244.597588583965	-18248.003870107	2.4	-18244.597588583965	-3.406281523035238
42	-17981.87159436619	-17988.08338379064	2.4	-17981.87159436619	-6.211789424451787
43	-17943.829966763347	-17947.919114368022	2.4	-17943.829966763347	-4.089147604673964
44	-17840.787192524644	-17845.240536918067	2.4	-17840.787192524644	-4.453344393422414
45	-17763.2965827585	-17766.423193182796	2.5	-17763.2965827585	-3.126610424295942
46	-17752.28759694516	-17757.100551725733	2.5	-17752.28759694516	-4.812954780573029
47	-17724.436726138698	-17729.670852124626	2.5	-17724.436726138698	-5.234125985926392
48	-17674.975779821052	-17680.025209730604	2.5	-17674.975779821052	-5.049429909553503
49	-17654.58850355424	-17663.513387210372	2.6	-17654.58850355424	-8.924883656132124
50	-17648.191528511292	-17651.192341481055	2.6	-17648.191528511292	-3.0008129697643637
51	-17580.693239746524	-17584.62073367784	2.6	-17580.693239746524	-3.9274939313138715
52	-17566.365438596302	-17569.599025037896	2.7	-17566.365438596302	-3.2335864415935553
53	-17528.12903919142	-17529.742017605833	2.7	-17528.12903919142	-1.612978414415117
