"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-11228.6052461459,7.21374428909415,2.4864212415633e-19,8.92309599106112
"2","GTR","relaxed_log_normal","yule",-11289.9667433854,10.6907439301766,5.5797540346167e-46,23.7967587237074
"3","GTR","strict","birth_death",-11223.9826966193,9.76125817834697,2.53001128929121e-17,7.69499695324688
"4","GTR","strict","yule",-11209.7292801154,8.28710449083777,3.92014918647909e-11,6.72816326217294
"5","HKY","relaxed_log_normal","birth_death",-11211.7685791035,7.03914487208546,5.10089398587402e-12,11.9407714010516
"6","HKY","relaxed_log_normal","yule",-11204.3881825437,6.7015792175136,0.00000000818298580229767,8.54019745355517
"7","HKY","strict","birth_death",-11213.6950496904,7.80154744541437,7.43003316058172e-13,12.8908501672363
"8","HKY","strict","yule",-11201.3509836946,6.71879033986914,0.000000170588793758747,11.062656713184
"9","JC69","relaxed_log_normal","birth_death",-11196.5599032479,5.80177442996284,0.000020544250347062,8.46287688829137
"10","JC69","relaxed_log_normal","yule",-11201.3127763484,6.14703003141018,0.000000177232652749694,5.60666586834348
"11","JC69","strict","birth_death",-11185.7669947295,5.40974427487901,0.999979073968831,4.73267374977512
"12","TN93","relaxed_log_normal","birth_death",-11207.9252308662,7.03776491694761,0.000000000238117453253237,9.17178346121631
"13","TN93","relaxed_log_normal","yule",-11207.5107981499,7.07651649523039,0.000000000360393600649618,7.4529736155667
"14","TN93","strict","birth_death",-11203.6952698195,6.38974103209483,0.000000016362134949143,5.81100249448998
"15","TN93","strict","yule",-11204.3188231899,6.76045212654862,0.0000000087706985050493,6.00120969966125
