Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-18241.748284934572	-18243.30226982512	N	-18241.748284934572	-1.5539848905449465
1	-15253.082934249138	-15269.001750856205	2.0	-15253.082934249138	-15.918816607067942
2	-13705.227526548255	-13719.476320948344	3.0	-13705.227526548255	-14.248794400089828
3	-13636.220986639222	-13646.864121184382	4.0	-13636.220986639222	-10.643134545159722
4	-13057.677217661414	-13070.379685759139	4.3	-13057.677217661414	-12.702468097725003
5	-12068.489304454972	-12079.883553606851	3.6	-12068.489304454972	-11.394249151879839
6	-11590.889012472933	-11595.774314403445	3.4	-11590.889012472933	-4.885301930512152
7	-11380.706691365509	-11383.377072298576	3.3	-11380.706691365509	-2.670380933065715
8	-11001.96824269919	-11001.749564790827	3.3	-11001.96824269919	0.2186779083629542
9	-10842.878222826981	-10846.44661287218	2.7	-10842.878222826981	-3.5683900451986164
10	-10798.246169680187	-10805.406656610563	2.8	-10798.246169680187	-7.160486930374729
11	-10516.983407807704	-10518.394846356257	2.7	-10516.983407807704	-1.411438548553604
12	-10326.557279148155	-10326.380281910768	2.7	-10326.557279148155	0.17699723738787654
13	-10297.84505860384	-10300.168478312706	2.7	-10297.84505860384	-2.3234197088655986
14	-10199.369535630027	-10202.219259847652	2.8	-10199.369535630027	-2.849724217625268
15	-10151.225883853102	-10155.207021899234	2.9	-10151.225883853102	-3.981138046132381
16	-10136.635424025219	-10138.791387182948	3.0	-10136.635424025219	-2.1559631577293916
17	-10057.98205392245	-10063.103752962268	3.0	-10057.98205392245	-5.121699039818238
18	-10042.950032798648	-10053.14923095279	3.1	-10042.950032798648	-10.1991981541414
19	-10040.623544424368	-10043.84750566509	3.0	-10040.623544424368	-3.223961240721162
20	-10006.53070306003	-10007.94419978139	3.1	-10006.53070306003	-1.4134967213601288
21	-9980.67261345775	-9985.138694182338	3.2	-9980.67261345775	-4.466080724588914
22	-9935.136247301894	-9943.685494010917	3.3	-9935.136247301894	-8.549246709022315
23	-9932.329250052291	-9936.47779682346	3.3	-9932.329250052291	-4.148546771168144
24	-9923.266652162087	-9929.821918868538	3.4	-9923.266652162087	-6.55526670645189
25	-9897.113389708793	-9899.948216208522	3.5	-9897.113389708793	-2.8348264997301893
26	-9856.369107023744	-9858.889581899108	3.5	-9856.369107023744	-2.5204748753638193
27	-9841.71175650014	-9846.568111546048	3.6	-9841.71175650014	-4.856355045907656
28	-9780.274655264893	-9782.682734287266	3.7	-9780.274655264893	-2.408079022372495
29	-9765.498059107733	-9771.230146968173	3.9	-9765.498059107733	-5.732087860441065
30	-9733.333347144748	-9738.072568186457	4.0	-9733.333347144748	-4.739221041709181
31	-9727.381953132737	-9731.548337739187	4.0	-9727.381953132737	-4.166384606449151
32	-9714.928423408663	-9720.710528385418	4.1	-9714.928423408663	-5.782104976756213
33	-9713.484573922626	-9717.875033552526	4.2	-9713.484573922626	-4.390459629899101
34	-9710.827755850061	-9715.19136721182	4.2	-9710.827755850061	-4.36361136176025
35	-9702.365360770638	-9707.366024093335	4.3	-9702.365360770638	-5.000663322695847
36	-9679.069979725884	-9682.472647718854	4.3	-9679.069979725884	-3.402667992970298
37	-9677.441416007321	-9682.892942327278	4.4	-9677.441416007321	-5.451526319956661
38	-9676.695891737172	-9682.176939205818	4.4	-9676.695891737172	-5.481047468645581
39	-9673.133087012098	-9677.844279443903	4.2	-9673.133087012098	-4.7111924318044025
40	-9671.50482724294	-9676.325340974812	4.3	-9671.50482724294	-4.8205137318727935
41	-9662.934983247575	-9670.058771907323	4.3	-9662.934983247575	-7.123788659747811
42	-9656.458787219584	-9660.515440253776	4.4	-9656.458787219584	-4.056653034190676
43	-9653.36625614555	-9657.566829834017	4.4	-9653.36625614555	-4.200573688467634
44	-9652.418083202409	-9657.30122657394	4.4	-9652.418083202409	-4.883143371530665
45	-9647.374601230053	-9652.687646911965	4.4	-9647.374601230053	-5.313045681912932
46	-9645.736331003152	-9650.724631018868	4.5	-9645.736331003152	-4.988300015715192
47	-9645.707496542205	-9650.320915779539	4.5	-9645.707496542205	-4.6134192373346385
48	-9644.814826261796	-9648.847737100365	4.6	-9644.814826261796	-4.032910838568201
49	-9641.75472934583	-9648.47531553981	4.0	-9641.75472934583	-6.720586193980401
50	-9641.685765486129	-9646.233783286161	4.1	-9641.685765486129	-4.548017800032293
51	-9639.088021238342	-9643.509587038388	4.1	-9639.088021238342	-4.421565800047548
52	-9638.430553357159	-9642.46112971862	4.1	-9638.430553357159	-4.030576361460726
53	-9638.10839125055	-9645.936450635914	4.2	-9638.10839125055	-7.828059385364222
54	-9638.06757912672	-9642.674423264056	4.2	-9638.06757912672	-4.606844137334699
55	-9637.158856055767	-9642.824890878086	4.2	-9637.158856055767	-5.66603482232016
56	-9633.422090809752	-9639.257222308528	4.3	-9633.422090809752	-5.835131498775237
57	-9632.991106089898	-9638.644830484875	4.3	-9632.991106089898	-5.653724394977651
58	-9632.1403270644	-9637.247701010125	4.3	-9632.1403270644	-5.107373945724973
59	-9631.758387070226	-9637.546585156939	4.1	-9631.758387070226	-5.788198086712654
60	-9631.603564585337	-9636.004441687815	4.1	-9631.603564585337	-4.400877102479095
61	-9631.41334795722	-9636.543334940361	4.2	-9631.41334795722	-5.129986983141294
62	-9631.36097332131	-9636.16524120155	4.2	-9631.36097332131	-4.804267880238976
63	-9630.599057305271	-9635.018506341654	4.3	-9630.599057305271	-4.419449036381958
64	-9630.517614547032	-9635.072896879881	4.3	-9630.517614547032	-4.555282332849704
65	-9630.278538579552	-9634.88195423683	4.3	-9630.278538579552	-4.603415657276794
66	-9630.169193571304	-9634.993339965718	4.4	-9630.169193571304	-4.824146394414028
67	-9629.90748949821	-9635.583894494706	4.4	-9629.90748949821	-5.67640499649592
68	-9629.884743594292	-9635.429885445232	4.5	-9629.884743594292	-5.5451418509409125
69	-9629.719208844474	-9634.54828541084	4.3	-9629.719208844474	-4.829076566366372
70	-9629.679390462365	-9634.668713763527	4.4	-9629.679390462365	-4.989323301163058
71	-9629.563563524911	-9634.103430662391	4.4	-9629.563563524911	-4.539867137479642
72	-9629.549997520078	-9634.114440252244	4.4	-9629.549997520078	-4.5644427321666425
