"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6645.72427684987,7.14316969168775,9.91490784915448e-11,10.3433357309346
"2","GTR","relaxed_log_normal","yule",-6655.81638741157,8.2367603981567,4.10526082032195e-15,7.26343611804672
"3","GTR","strict","birth_death",-6681.01100891342,9.01254112761388,4.69305520120131e-26,7.84097114376834
"4","GTR","strict","yule",-6649.53404813453,6.98338958448026,2.19647384366243e-12,6.7420271798035
"5","HKY","relaxed_log_normal","birth_death",-6640.92678846261,6.31231622440371,0.0000000120174248707748,13.5656064870366
"6","HKY","relaxed_log_normal","yule",-6622.98912025853,4.27172460719034,0.74138148340789,12.9863427280696
"7","HKY","strict","birth_death",-6636.2844137701,5.91695703168971,0.00000124729484553379,9.10480562718948
"8","HKY","strict","yule",-6631.43928261238,6.16244931850732,0.000158556062969516,6.84726724805083
"9","JC69","relaxed_log_normal","birth_death",-6624.04642367192,5.25444675729469,0.257549491553589,7.95167032047241
"10","JC69","relaxed_log_normal","yule",-6629.87097361231,5.85893722816092,0.000760835552402598,10.9696749385462
"11","JC69","strict","birth_death",-6631.65358805377,6.75051257751991,0.000127970887798048,6.07226684182658
"12","TN93","relaxed_log_normal","birth_death",-6635.47147207808,6.5136791714658,0.00000281206411633221,6.55330749633583
"13","TN93","relaxed_log_normal","yule",-6660.26137458088,8.0855508681993,4.81844997692265e-17,6.30492466119325
"14","TN93","strict","birth_death",-6633.63806690212,6.67484380022342,0.000017589883763425,7.28242570736458
"15","TN93","strict","yule",-6643.25285606096,7.2942603220266,0.00000000117385132156016,8.72219978340234
