"","x"
"1",0.0201153854527434
"2",0.0272037612112284
"3",0.0293460560115168
"4",0.0179398079370502
"5",0.0207163289491866
"6",0.00876480347064283
"7",0.0174794785783095
"8",0.0227634691026163
"9",0.0213013756722396
"10",0.00814683942010493
"11",0.0171989721942349
"12",0.0294000969156695
"13",0.0237152649072394
"14",0.0168998190516832
"15",0.0221205513509163
"16",0.0105543170194416
"17",0.0154723870809792
"18",0.0141100938621466
"19",0.0236344872171798
"20",0.0166101105455362
"21",0.0123926928358899
"22",0.0134443762998565
"23",0.0181360578646539
"24",0.0308399324831041
"25",0.0305175751225067
"26",0.013197708926013
"27",0.0198920624824179
"28",0.0123149198610623
"29",0.0242181210898885
"30",0.0261660379191023
"31",0.0187544400696846
"32",0.00868621287413329
"33",0.0111651096439384
"34",0.0249190444921855
"35",0.00821600066029412
"36",0.0160225941000266
"37",0.0245993410503917
"38",0.00890351511193578
"39",0.0140002580792086
"40",0.0176498111549333
"41",0.0162017070544086
"42",0.018932511207409
"43",0.0215060095157433
"44",0.0289129574317613
"45",0.0178466873296932
"46",0.0286279836194446
"47",0.0246249402842593
"48",0.0289728765223027
"49",0.0128510338787881
"50",0.0370148960281268
"51",0.0234815297594457
"52",0.0259615070143958
"53",0.014713206491141
"54",0.0196281024842855
"55",0.0284457079760089
"56",0.0339914734757716
"57",0.0111031988053168
"58",0.0100901289376252
"59",0.027778292244152
"60",0.0198161331801656
"61",0.0433139000066254
"62",0.0334072994366822
"63",0.0373341947661675
"64",0.00736691610447917
"65",0.0111120845989788
"66",0.0318718941897433
"67",0.0352069009453085
"68",0.023762900370583
"69",0.00927959317289774
"70",0.0206999278854423
"71",0.027639332448777
"72",0.0165184138497902
"73",0.0182458262436722
"74",0.0252602498931984
"75",0.0144538319946151
"76",0.0195459285032648
"77",0.0163770975382374
"78",0.0368257842667194
"79",0.0303999131151251
"80",0.0206273413588666
"81",0.0128174834067496
"82",0.0348340227005344
"83",0.00898436669519448
"84",0.00320403030568531
"85",0.0299081197929266
"86",0.0219066257638197
"87",0.0384145892800418
"88",0.0397101223514126
"89",0.0169969410965465
"90",0.0108005789052219
"91",0.0276152067939425
"92",0.0152436807597481
"93",0.011151548078088
"94",0.0216851046578815
"95",0.018460296862553
"96",0.0129863460672458
"97",0.0283345627471683
"98",0.0117021669032735
"99",0.0164411904166393
"100",0.0143697236430098
"101",0.0412594646941679
"102",0.0431436995155308
"103",0.0305175624039825
"104",0.0483919374185185
"105",0.0168582604837715
"106",0.0214402520373168
"107",0.0392159573834936
"108",0.00520576686962647
"109",0.012205020722113
"110",0.0157252839130304
"111",0.0335300849541667
"112",0.0199812336088977
"113",0.0315660406531655
"114",0.0308392338814557
"115",0.0180267034120234
"116",0.0103931474792709
"117",0.0151447440324719
"118",0.0138148312602593
"119",0.0216961498079368
"120",0.0144209010739983
"121",0.0128303548815067
"122",0.0171353938360573
"123",0.0235274772643287
"124",0.00986859552064517
"125",0.0174201042203202
"126",0.00936633500495027
"127",0.0312173705055268
"128",0.0359985438858356
"129",0.0118763261981927
"130",0.0277024755215146
"131",0.028269671459283
"132",0.0151890900364978
"133",0.0184769286973785
"134",0.0453580252636908
"135",0.0218053616709948
"136",0.0261869313737411
"137",0.0271844831759624
"138",0.0179990643596017
"139",0.0101295371725319
"140",0.0241685286216729
"141",0.0172549793951382
"142",0.0277407124456513
"143",0.0204478368750775
"144",0.0191674045054672
"145",0.0104195260360018
"146",0.0285697720595796
"147",0.0178129373280898
"148",0.0272956799345062
"149",0.0299866742343895
"150",0.0217625624556936
"151",0.0147648671098565
"152",0.015252056804542
"153",0.0282249843286466
"154",0.0290244458932124
"155",0.0267969080427009
"156",0.0207386854324863
"157",0.0163705189072243
"158",0.0132430248942153
"159",0.0227138885368663
"160",0.0158297685419797
"161",0.00909723599971977
"162",0.0213165000118989
"163",0.0239841868031903
"164",0.0333024356343711
"165",0.0273958087286395
"166",0.0372834490067209
"167",0.0393250706233875
"168",0.0154827685861072
"169",0.0222423978330139
"170",0.0156322256309647
"171",0.0473495993541754
"172",0.018153919912013
"173",0.0066334248583012
"174",0.0165017244860163
"175",0.0188218424417362
"176",0.0138231509100624
"177",0.0246337108217332
"178",0.0340135895256209
"179",0.0481621530240152
"180",0.044936868599405
"181",0.0106027154582571
"182",0.0136002069601054
"183",0.0187192270003402
"184",0.0134479640544664
"185",0.00690883063525043
"186",0.0296136378957965
"187",0.0236844421083404
"188",0.00922851575142147
"189",0.0242851935309082
"190",0.0245745478366496
"191",0.0139126231623709
"192",0.032197477577576
"193",0.0159397572989101
"194",0.0410510784109581
"195",0.0146999674453032
"196",0.0206978217362162
"197",0.0251546526568677
"198",0.0166028680026469
"199",0.0158728796833138
"200",0.00971402731481521
"201",0.0164619402489183
"202",0.0153897863230879
"203",0.00643177833234893
"204",0.00998625114144282
"205",0.0321956743976652
"206",0.021210459244884
"207",0.0206596705401794
"208",0.0150818383574863
"209",0.0171981084710316
"210",0.0260676450057852
"211",0.0290943116889072
"212",0.0173026675477748
"213",0.0402047934275445
"214",0.0268278909885113
"215",0.015498886066042
"216",0.0148775226105507
"217",0.0184450355349362
