#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment_twin" name="distribution">
#            <parameter id="kappa.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment_twin" kappa="@kappa.s:alignment_twin" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
0	-10349.870168357915	-10344.19813237021	-5.672035987705374	-10344.19813237021	1.4958438255601596	2.0	0.25	0.25	0.25	0.25	0.1	1.0332199414239767	0.011959979721620963	0.11061545311904132	-4.626040098851888	1.0
1000	-6631.545739102236	-6631.074026661471	-0.4717124407650899	-6631.074026661471	0.607097662548112	2.0	0.25	0.25	0.25	0.25	0.8024826640027977	1.6118936349857937	0.9301402310584688	0.9877299005119243	3.372526277178366	3.5397649259451174
2000	-6635.4030871743025	-6633.304883647944	-2.0982035263589793	-6633.304883647944	0.7491307227368688	2.0	0.25	0.25	0.25	0.25	0.862702676133885	1.4602349228018012	0.8173940868919967	0.9285928473767543	1.9370349588993259	3.906541840318676
3000	-6595.940439099001	-6595.086818403427	-0.8536206955742547	-6595.086818403427	0.515769680306119	1.053881674452637	0.25	0.25	0.25	0.25	0.8203833283753904	1.3539049449493608	0.985131631225749	1.0924056665787092	2.664144013018171	2.6121411654818267
4000	-6598.241744563297	-6596.148725649307	-2.0930189139901563	-6596.148725649307	0.5494420312436075	1.053881674452637	0.25	0.25	0.25	0.25	0.8389530091913775	1.406477196607761	1.0481800788144797	1.0331413103912486	1.4836753829789124	7.698824309684798
5000	-6596.780908202345	-6597.3293219861935	0.5484137838485421	-6597.3293219861935	0.48877771239668183	1.053881674452637	0.24125580972577132	0.2587441902742287	0.25	0.25	0.8237240695846961	1.5209930777627256	1.0457524197603907	1.0216494304731074	4.076797198803749	4.027212174690632
6000	-6594.261948162111	-6596.175359759425	1.9134115973140104	-6596.175359759425	0.4541072487584694	1.053881674452637	0.24125580972577132	0.2587441902742287	0.25	0.25	0.6676563116746759	1.4627330644584837	0.8212716946960652	0.9371295363386807	4.93642111614321	4.1917814285896675
7000	-6591.606042337343	-6593.957927113383	2.3518847760407278	-6593.957927113383	0.49953440347394124	1.053881674452637	0.24197470561925602	0.2587441902742287	0.25	0.2492811041065153	0.6009644272184037	1.6082582222698234	0.604450650629102	0.7430417040780083	5.151811014329736	5.249548207244781
8000	-6588.62262137511	-6589.971726526255	1.3491051511456167	-6589.971726526255	0.5563611336504604	1.053881674452637	0.24197470561925602	0.2587441902742287	0.25	0.2492811041065153	0.5593012073316338	1.5209939787500963	0.4452522536692326	0.6427345548806545	4.006858182789549	2.8336921397936368
9000	-6590.591206862524	-6593.01933446347	2.428127600946092	-6593.01933446347	0.45494362414812384	1.0456935670296987	0.24587969432943557	0.2587441902742287	0.24609501128982045	0.2492811041065153	0.6253051948859532	1.7495298910293604	0.539079216541133	0.6018668934005457	5.3070191380072975	8.463780016107181
10000	-6588.999358948969	-6590.417338580578	1.4179796316096356	-6590.417338580578	0.508553664114558	1.0456935670296987	0.24587969432943557	0.2587441902742287	0.24609501128982045	0.2492811041065153	0.6645120850631918	1.7743240373219946	0.5112809411022582	0.5953129815310658	4.427532289443548	8.622252405190794
11000	-6590.709267944857	-6594.21631300501	3.507045060153771	-6594.21631300501	0.39243498005456007	1.0456935670296987	0.24587969432943557	0.2587441902742287	0.24609501128982045	0.2492811041065153	0.8280505338075718	1.9345715756822215	1.009121852286737	0.7880099201442865	7.046118663863769	6.44369154533103
12000	-6588.61650404034	-6591.534420742139	2.9179167017990193	-6591.534420742139	0.4180914646262692	1.0456935670296987	0.24587969432943557	0.2587441902742287	0.24609501128982045	0.2492811041065153	0.8448724080624065	1.7724792923076986	0.983741202935087	0.7812303330412874	6.510297461482039	8.86866471322771
13000	-6586.575562101945	-6590.404029528941	3.828467426995251	-6590.404029528941	0.4730445020306856	1.0340538980382903	0.24587969432943557	0.2587441902742287	0.24609501128982045	0.2492811041065153	0.6237677323671197	1.7167685759767417	0.4478236116985849	0.5383471691580948	6.697890106101074	6.328142350550351
