"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8247.52898895382,10.2611222349124,3.34386658914875e-31,5.09940348352825
"2","GTR","relaxed_log_normal","yule",-8201.43259388335,7.94299544252939,3.4967046955351e-11,7.11632536596839
"3","GTR","strict","birth_death",-8209.60416110218,8.11055726378599,9.8808067429163e-15,11.0241701576108
"4","GTR","strict","yule",-8202.29095659268,8.72649503358286,1.48209747911524e-11,8.10172481589379
"5","HKY","relaxed_log_normal","birth_death",-8199.28907386359,5.88399646069745,0.000000000298248228758059,9.94116912217503
"6","HKY","relaxed_log_normal","yule",-8179.27019515421,5.28856587352939,0.147457351944073,7.33312763413669
"7","HKY","strict","birth_death",-8179.76396314129,5.91871351655825,0.0899965204151355,5.27899931640934
"8","HKY","strict","yule",-8206.9070817445,7.7278555611952,1.46594976220662e-13,10.2701104997425
"9","JC69","relaxed_log_normal","birth_death",-8177.62726003297,5.77690906449088,0.762402106902067,7.32755374867322
"10","JC69","relaxed_log_normal","yule",-8188.1723749179,6.73655162939965,0.0000200677592513072,8.07944699288174
"11","JC69","strict","birth_death",-8188.91574196498,6.20711595728869,0.00000954242325181504,5.12716097139163
"12","TN93","relaxed_log_normal","birth_death",-8186.43170007326,6.91923291980775,0.000114410099173897,9.83228495082561
"13","TN93","relaxed_log_normal","yule",-8207.27685054193,7.31924439576268,1.01281596633884e-13,12.3484218458416
"14","TN93","strict","birth_death",-8205.10375930526,6.94873109344991,8.89799324753417e-13,7.94788702528986
"15","TN93","strict","yule",-8200.30612329968,7.37619055088351,0.000000000107864594522265,6.72226040045608
