Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-17763.287800683313	-17743.06574756211	N	-17763.287800683313	20.22205312120521
1	-16816.82213095574	-16805.127951889976	2.0	-16816.82213095574	11.69417906576714
2	-16455.24389950196	-16433.269090837726	3.0	-16455.24389950196	21.974808664233386
3	-15977.277983857384	-15962.95179324909	4.0	-15977.277983857384	14.326190608292723
4	-15912.548675795479	-15903.739441225189	3.3	-15912.548675795479	8.809234570289664
5	-15559.215165225956	-15558.267951377356	2.8	-15559.215165225956	0.9472138486004011
6	-15053.89601299688	-15052.50481766918	2.9	-15053.89601299688	1.3911953277007054
7	-14878.793670484323	-14865.166255628928	2.9	-14878.793670484323	13.627414855395553
8	-14585.47739823265	-14585.334586167348	2.9	-14585.47739823265	0.14281206530244717
9	-14219.392477758	-14225.112900187565	2.7	-14219.392477758	-5.720422429565166
10	-14196.325614911562	-14191.941394270487	2.6	-14196.325614911562	4.384220641076186
11	-11664.467427989763	-11671.409132958615	3.2	-11664.467427989763	-6.941704968853411
12	-11283.678001073476	-11296.497352418672	3.1	-11283.678001073476	-12.819351345195564
13	-11069.10667541092	-11078.37470290932	2.9	-11069.10667541092	-9.2680274983989
14	-10583.826022115569	-10587.335239981545	2.8	-10583.826022115569	-3.509217865975344
15	-10566.772633668832	-10563.870070698062	2.6	-10566.772633668832	2.902562970769453
16	-9863.38096911034	-9869.88837548896	2.6	-9863.38096911034	-6.507406378620207
17	-9827.604107416184	-9826.771751769842	2.4	-9827.604107416184	0.8323556463414505
18	-9256.707226505838	-9262.373339875021	2.4	-9256.707226505838	-5.66611336918264
19	-9192.923671123548	-9190.828479679676	2.3	-9192.923671123548	2.095191443871233
20	-9117.303964364302	-9118.86019234479	2.3	-9117.303964364302	-1.5562279804872283
21	-8993.957913528735	-8996.07533960129	2.3	-8993.957913528735	-2.117426072554323
22	-8917.040327807128	-8913.12842251747	2.4	-8917.040327807128	3.9119052896587787
23	-8851.63917713195	-8852.816107088129	2.4	-8851.63917713195	-1.1769299561776907
24	-8824.149184013279	-8826.2726374286	2.4	-8824.149184013279	-2.123453415321637
25	-8820.212065074029	-8822.326173364268	2.4	-8820.212065074029	-2.114108290239877
26	-8726.021303723683	-8728.216367793673	2.4	-8726.021303723683	-2.195064069990837
27	-8610.508166035514	-8610.17024811241	2.4	-8610.508166035514	0.3379179231028291
28	-8570.947730033946	-8572.994849159208	2.5	-8570.947730033946	-2.047119125261732
29	-8570.237435394596	-8573.830578699173	2.6	-8570.237435394596	-3.5931433045765653
30	-8493.403796299892	-8495.547975224858	2.7	-8493.403796299892	-2.1441789249665018
31	-8446.80247973701	-8447.300571317022	2.7	-8446.80247973701	-0.4980915800120307
32	-8383.484720991393	-8388.467719321025	2.8	-8383.484720991393	-4.982998329631399
33	-8357.495740098431	-8359.99846644483	2.8	-8357.495740098431	-2.5027263463975484
34	-8309.958209761526	-8314.207385419599	2.8	-8309.958209761526	-4.249175658073274
35	-8302.094770163412	-8304.63729200315	2.9	-8302.094770163412	-2.542521839737364
