#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-14315.449213655427	-14314.57021867729	-0.8789949781367692	-14314.57021867729	1.0993282139859177	0.1	0.9671719325249637	0.011100023716007561	0.10879023368885277	-1.6983591232575712	1.0	0.5125236533002469
1000	-9439.174389501566	-9430.871938377273	-8.302451124292185	-9430.871938377273	1.5254590246937882	0.47127024163977266	0.5899978557334895	0.16527717136893297	0.5045633524129646	-7.435908751463421	0.6673768550917183	0.5157321686232392
2000	-9413.176262266812	-9403.923715976405	-9.252546290407567	-9403.923715976405	2.1078614243213027	0.5092765264350947	0.5331349333703668	0.031564392486079576	0.28921520159712466	-8.250776601641714	0.6992217520007112	0.5772035413307508
3000	-9419.388901176984	-9408.858406818576	-10.530494358409387	-9408.858406818576	1.9697119864662296	0.5462294884262149	0.6084537470427687	0.06271452145636236	0.3795657726846016	-9.399713713413108	0.3998470137275858	0.9160040489208118
4000	-9420.31215343305	-9411.417619337337	-8.89453409571322	-9411.417619337337	1.8758263428599904	0.5544842271769527	0.6077652296279966	0.06995405288522098	0.3961689651053494	-7.735232912889842	0.9019684268197451	0.4375626007296786
5000	-9413.898020458424	-9403.485083381818	-10.412937076606092	-9403.485083381818	2.0875296519091857	0.5863167273652802	0.5219821579047511	0.11321852263985488	0.49867733743800163	-9.144582577160676	0.9532823861562604	0.5044895014818594
6000	-9411.860454761472	-9402.642647265642	-9.21780749583056	-9402.642647265642	1.9879103769092739	0.5461292231057816	0.534679796677659	0.09633514906763224	0.4590325100680741	-8.087373912529253	0.9691639928369031	0.24796303742872472
7000	-9416.091843528451	-9406.160127857935	-9.931715670516725	-9406.160127857935	2.292185699222783	0.5362008097929536	0.5441029871527815	0.033107032141245475	0.2954328863222458	-8.835726409006085	0.6706873424397213	0.4041770576448417
8000	-9416.711065256588	-9408.554094478217	-8.156970778370916	-9408.554094478217	1.7016404160847516	0.5433167328441436	0.6125794848218463	0.0658362171677863	0.36945352438278817	-7.03627878566042	1.0240463451455961	0.40110449534050063
9000	-9411.906896120043	-9404.289001414594	-7.6178947054481325	-9404.289001414594	1.527914792583563	0.4562652939479386	0.7139128574245738	0.15327888630545586	0.4861769946114889	-6.8055398708901	0.44312835038337245	0.6355043395401898
10000	-9415.858973460972	-9409.75467810088	-6.104295360091935	-9409.75467810088	1.2150156014695996	0.37417065050428905	0.7753324010962833	0.1213420256239879	0.40192561021947787	-5.5982303130177105	0.23483418782044865	0.9236935820965976
11000	-9416.96370232542	-9409.895577570223	-7.068124755197132	-9409.895577570223	1.3842205622439598	0.5076644610502328	0.7837644849893253	0.2598931453398321	0.5911067058771835	-6.0720359008210245	0.2134093917514232	0.9123441097420836
12000	-9413.557664772037	-9407.658510185858	-5.899154586179961	-9407.658510185858	1.24913635568933	0.5479126771923575	0.8361966625394444	0.2266572441411125	0.5148534957290635	-4.762550007537245	1.0637348057740574	0.4279822418488075
13000	-9413.914799099244	-9407.649312452426	-6.265486646818102	-9407.649312452426	1.0396369395170293	0.5640681071971617	0.8518298471328654	0.1675887135552607	0.5108796729146834	-5.073200494166558	0.3380870764524978	0.8301488922978284
14000	-9414.13524295985	-9409.235769774861	-4.899473184989787	-9409.235769774861	0.8909584745082775	0.5630230236107798	0.8905609717638985	0.2894779975642359	0.5761823432624469	-3.7107773721310275	0.8388825144592104	0.5518013838112594
