Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
63	-10741.002833828934	-10750.007592196032	8.6	-10741.002833828934	-9.004758367097695
64	-10740.999534504408	-10747.456029029236	8.7	-10740.999534504408	-6.456494524827535
65	-10740.959234042755	-10749.021211674226	8.8	-10740.959234042755	-8.0619776314715
66	-10740.953264425443	-10747.77848040829	9.0	-10740.953264425443	-6.825215982846139
67	-10740.932449868147	-10747.490776372288	9.0	-10740.932449868147	-6.558326504140641
68	-10740.931388955398	-10747.308476870001	9.1	-10740.931388955398	-6.3770879146026616
69	-10740.850907958267	-10747.187429159047	5.3	-10740.850907958267	-6.336521200779141
70	-10740.806857340256	-10747.264062840388	5.3	-10740.806857340256	-6.457205500132484
71	-10740.743726567001	-10747.405434416547	5.4	-10740.743726567001	-6.661707849545909
72	-10740.730872962984	-10747.071463488046	5.5	-10740.730872962984	-6.340590525061388
73	-10740.713111529012	-10747.663659017786	5.5	-10740.713111529012	-6.95054748877418
74	-10740.698393897454	-10748.180186463896	5.6	-10740.698393897454	-7.48179256644248
75	-10740.680237670105	-10747.052406396575	5.6	-10740.680237670105	-6.372168726470573
76	-10740.674371946454	-10747.308226676634	5.7	-10740.674371946454	-6.633854730180632
77	-10740.669154935471	-10747.60146837507	5.8	-10740.669154935471	-6.9323134395994925
78	-10740.666277247037	-10747.04248853843	5.8	-10740.666277247037	-6.376211291391748
79	-10740.665382814786	-10747.292985320448	5.9	-10740.665382814786	-6.627602505662114
80	-10740.665272800747	-10747.07197125957	5.9	-10740.665272800747	-6.406698458822967
81	-10740.66502959616	-10747.053600306703	6.0	-10740.66502959616	-6.388570710542471
82	-10740.664950832966	-10747.082555214842	6.1	-10740.664950832966	-6.417604381875554
83	-10740.664888826748	-10747.10013692518	6.1	-10740.664888826748	-6.435248098433124
