"","x"
"1",0.0266088599253122
"2",0.0198615957945894
"3",0.0146254263676656
"4",0.0178414703636183
"5",0.0124926929023216
"6",0.0153968256194461
"7",0.0219771660135422
"8",0.00889703125311104
"9",0.0120200726625269
"10",0.0106793529213949
"11",0.0133770832396057
"12",0.0195433491564227
"13",0.0158547917340741
"14",0.0106358467598123
"15",0.0267261848810762
"16",0.0190861770221267
"17",0.0387379792339993
"18",0.00669622118888621
"19",0.0246551474220768
"20",0.015169537068045
"21",0.0252746486709601
"22",0.0191306405209253
"23",0.0233361005021821
"24",0.0187234566229989
"25",0.0232419240450523
"26",0.022515281497526
"27",0.0194495763107445
"28",0.0187639445581584
"29",0.0243210067969661
"30",0.0123592220227465
"31",0.0116078667363404
"32",0.0183680923646346
"33",0.0214519788480656
"34",0.0136565159084462
"35",0.0173368146395749
"36",0.0191438008383666
"37",0.0239861564816822
"38",0.020111644556827
"39",0.014287303092564
"40",0.0141558748825887
"41",0.0258216567463365
"42",0.0204379482581136
"43",0.0216456346710611
"44",0.0225163098693347
"45",0.0162280826613367
"46",0.0139632802892932
"47",0.0216922760035418
"48",0.0103751772813668
"49",0.0152489690664111
"50",0.0292592344435737
"51",0.0123067731209972
"52",0.0114903482794042
"53",0.0199421352139064
"54",0.0188284137487279
"55",0.00950971463279574
"56",0.0163890320719142
"57",0.0238043732586641
"58",0.0148611238204615
"59",0.0114233740175195
"60",0.0212071737852242
"61",0.0228000731607932
"62",0.0197995320162288
"63",0.0243420254747646
"64",0.0278048304928678
"65",0.0194090899991661
"66",0.0166220643412334
"67",0.0164418197011411
"68",0.0256187447616138
"69",0.0232628811619445
"70",0.0200127872907151
"71",0.0260860154645729
"72",0.0254849543458132
"73",0.0178637134615811
"74",0.0155290520592013
"75",0.0182394396647956
"76",0.0274020062910153
"77",0.0142939973441192
"78",0.0214311089445395
"79",0.0132451495718742
"80",0.0260406160052622
"81",0.011811716327794
"82",0.0218875421371886
"83",0.0221020280741935
"84",0.0199865477671768
"85",0.0231524772271662
"86",0.0208353842599113
"87",0.0237340520057358
"88",0.0186208481928191
"89",0.0164306900058501
"90",0.0169969336318035
"91",0.0217058009986964
"92",0.0138566927943189
"93",0.0184596309718932
"94",0.0295223880699736
"95",0.043659441369964
"96",0.0302996454851869
"97",0.0266094423254508
"98",0.0213012792342683
"99",0.0167463853266067
"100",0.0230028153629829
"101",0.0206482785112094
"102",0.0207612790278663
"103",0.026043868069145
"104",0.0238426628173043
"105",0.0136216239558074
"106",0.0135507408993026
"107",0.0233584151077794
"108",0.0321148974222773
"109",0.0287013477873995
"110",0.0257730178495609
"111",0.0223835651023261
"112",0.0130561556004313
"113",0.0250688372634611
"114",0.0143928717136998
"115",0.00538874136137108
"116",0.0176096788690598
"117",0.0170248802922376
"118",0.0196438284579993
"119",0.0173125287361452
"120",0.011802865414809
"121",0.028799357060282
