#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin_evidence" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin_evidence" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin_evidence" name="distribution" x="@birthRate.t:alignment_twin_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa1.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa2.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin_evidence" id="treeLikelihood.alignment_twin_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin_evidence">
#            <siteModel id="SiteModel.s:alignment_twin_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin_evidence" kappa1="@kappa1.s:alignment_twin_evidence" kappa2="@kappa2.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-13795.289368627793	-13813.188831215099	-13795.289368627793	-17.899462587305006	-13795.289368627793	3.2648943630850735	1.0270444557097507	2.1648733860433524	0.25366859646288975	0.24375026084923695	0.25827277320788017	0.24430836947999313	-14.496519873618757	0.7828223650213904
1	-13359.131625751013	-13372.225604400712	-13359.131625751013	-13.093978649699014	-13359.131625751013	1.9530985443037647	2.875199822423377	2.12982029268467	0.24870157468501614	0.25546004248625587	0.26107022257174767	0.23476816025698036	-8.977601147489587	1.0361540843673238
2	-13308.915224297012	-13323.103432163127	-13308.915224297012	-14.188207866114283	-13308.915224297012	1.6686351316473207	1.7974480021901462	1.745136400103278	0.23364087291485697	0.26754282597454176	0.258758268465035	0.2400580326455663	-10.643246690175047	0.944481173891694
3	-13084.382012308259	-13096.752832649161	-13084.382012308259	-12.370820340903082	-13084.382012308259	1.7513428260907797	1.5829333365795568	2.112415039703481	0.23364087291485697	0.26067109907502806	0.258758268465035	0.24692975954507995	-8.765635123163964	1.5551502395535284
4	-12884.944246820527	-12902.13995050099	-12884.944246820527	-17.195703680463268	-12884.944246820527	2.1622986558708788	4.921426957964516	2.5417600928251693	0.23364087291485697	0.2636911794350225	0.2556624034574778	0.24700554419264273	-12.270886627362314	0.4760393909917903
5	-12797.872988334582	-12809.847042470656	-12797.872988334582	-11.974054136074269	-12797.872988334582	1.4385037764963706	2.349161082628252	3.55485506822771	0.23241039214656722	0.27515053286867497	0.2500609126934246	0.2423781622913332	-7.537664099860182	1.1687078211693795
6	-12449.15602054924	-12458.910656961394	-12449.15602054924	-9.754636412152882	-12449.15602054924	1.4788205269906023	0.5884049296342811	1.8333979206972413	0.2271086484791603	0.27293195534605597	0.2594654304770582	0.24049396569772552	-6.595587842070779	1.2641440868581324
7	-11304.174623961795	-11312.145842042559	-11304.174623961795	-7.971218080763942	-11304.174623961795	1.2315140607521307	1.351725773195709	0.46233300661136584	0.2508304730227649	0.26654636500410567	0.25955339085026957	0.22306977112285978	-4.996766478607144	1.418763143335628
8	-11230.816598845407	-11239.427374493851	-11230.816598845407	-8.6107756484438	-11230.816598845407	1.030197891202796	1.351725773195709	0.5144007677559759	0.258861417096661	0.26710916755282504	0.24240602166359745	0.23162339368691637	-5.646952143219255	0.9315171662352106
9	-11171.600976822747	-11178.935924765128	-11171.600976822747	-7.334947942381172	-11171.600976822747	1.1955089509141075	1.5775960723700357	0.5144007677559759	0.25708657714711813	0.24827785682150183	0.2359248442077027	0.2587107218236772	-4.278052199270016	1.3686230115819824
10	-11164.695854304116	-11172.30373476703	-11164.695854304116	-7.607880462914778	-11164.695854304116	1.1023916725163783	0.5522579343028556	0.5424178851132843	0.2695116123638497	0.25269672132456406	0.2224470834439928	0.2553445828675934	-4.885128802847421	2.3847482150745676
11	-11116.148925217958	-11121.336080440433	-11116.148925217958	-5.187155222473853	-11116.148925217958	0.7387094729292973	1.5263723176751687	1.2285736703520778	0.27765819688081567	0.249681270421609	0.2156407615728595	0.25701977112471575	-1.9658530395135831	1.736028280912137
12	-10968.61549301148	-10976.486819479143	-10968.61549301148	-7.871326467661939	-10968.61549301148	1.3409412572608088	1.5263723176751687	0.7802699494947658	0.27765819688081567	0.2624545235977286	0.21515311266015877	0.2447341668612969	-4.807313872717757	1.3565963124774163
13	-10968.573436968065	-10979.783275846845	-10968.573436968065	-11.20983887877936	-10968.573436968065	2.021759368767872	2.067993673755363	1.1425208737324908	0.2773593180864873	0.2723109185274202	0.2109305588004559	0.23939920458563652	-7.8015268583382165	1.300595122535359
14	-10929.562333273834	-10942.102337778435	-10929.562333273834	-12.54000450460098	-10929.562333273834	1.618122959811735	1.970547276302224	1.6461161745502337	0.24218137408573762	0.2607488222168045	0.24445004664563216	0.25261975705182554	-8.965488767423317	3.0846142780864105
15	-10890.357593372397	-10896.616771751273	-10890.357593372397	-6.259178378875612	-10890.357593372397	0.8992917751379186	1.6972753123226343	1.140585928750896	0.23912550633965715	0.24162358820395266	0.2464364981692818	0.27281440728710826	-3.0021159580227064	1.6057790704840733
16	-10879.072525885958	-10885.990930650776	-10879.072525885958	-6.918404764818502	-10879.072525885958	1.158853687877908	0.9262510198642115	0.6084391321441635	0.24614490585522708	0.22948900555592455	0.25339608660018664	0.27097000198866156	-4.119813264464096	2.0973240204262917
17	-10870.21953935396	-10876.433819549615	-10870.21953935396	-6.214280195654389	-10870.21953935396	0.9453082686713933	1.1026412289799286	1.31831046599402	0.2638324961119299	0.23657539206079842	0.24714976962305515	0.25244234220421635	-3.1279612743200094	2.581183774329041
18	-10861.206148751988	-10869.557074085602	-10861.206148751988	-8.350925333614924	-10861.206148751988	1.598095267054747	1.336703126604991	0.5774046115919133	0.2544897686877945	0.23103321214984646	0.2646086810667127	0.24986833809564613	-5.396530129913292	2.0512881572900885
19	-10852.228723386708	-10858.794930317892	-10852.228723386708	-6.566206931183496	-10852.228723386708	0.9692815868091593	1.336703126604991	0.980302222808603	0.251874365717266	0.22524612999631258	0.2765046866583832	0.24637481762803803	-3.5176535496646295	1.34536779711593
20	-10808.461967470661	-10814.712106376974	-10808.461967470661	-6.250138906312542	-10808.461967470661	0.920306370208384	1.4848298191502936	1.4416751386261546	0.2740170918762918	0.22524612999631258	0.24814118307448277	0.2525955950529127	-2.95915227884342	1.9211504824431205
21	-10806.125158432236	-10813.864803203342	-10806.125158432236	-7.739644771105043	-10806.125158432236	1.2592239317564422	0.7954437265698592	1.2973608814034507	0.2643864517031553	0.23389692007919066	0.25301478353916595	0.24870184467848788	-4.765701705667347	1.9898389054812238
22	-10792.91699736542	-10798.32022421057	-10792.91699736542	-5.403226845149449	-10792.91699736542	0.8098997477533331	1.0169565668851523	1.2162064370546357	0.2725469236630568	0.22910390640361963	0.26226821290893426	0.2360809570243891	-2.3901937705909915	2.1178932133600026
23	-10792.708160626124	-10798.95030811234	-10792.708160626124	-6.242147486216676	-10792.708160626124	0.901235872027592	0.6198486189977149	1.2341321081432886	0.2752296169653533	0.22052733689734905	0.2775522208314472	0.22669082530585014	-3.3270695831904655	2.906709442079312
24	-10792.199621036814	-10799.525155451225	-10792.199621036814	-7.3255344144103525	-10792.199621036814	1.1316611761380075	1.2337548427245613	1.1829044026995224	0.28092906722794786	0.22052733689734905	0.27672762082506747	0.22181597504963532	-4.24212852333324	1.9665445936216635
25	-10790.94015296873	-10797.12140300679	-10790.94015296873	-6.1812500380595825	-10790.94015296873	0.9207242390724009	1.2337548427245613	1.1838932391093835	0.2878830886983482	0.22052733689734905	0.2697735993546671	0.22181597504963532	-3.097453282981365	2.0492299780933467
26	-10786.036913971318	-10793.559193128849	-10786.036913971318	-7.5222791575313295	-10786.036913971318	0.9879660853113482	1.0575632463837106	1.1838932391093835	0.28511624446451095	0.22564395116063257	0.2725404435885044	0.2166993607863518	-4.507074542807365	1.1161742569142952
27	-10778.111379099642	-10784.73134634159	-10778.111379099642	-6.619967241948034	-10778.111379099642	0.99613491366624	0.7704910509633003	1.1838932391093835	0.270284313563367	0.23823699536894047	0.26712176876466953	0.2243569223030227	-3.698021882270293	1.3134102446013998
28	-10775.017045805185	-10782.479215947202	-10775.017045805185	-7.462170142015782	-10775.017045805185	1.138562735589996	0.8363356658879306	1.4613682105171955	0.270284313563367	0.23114313843840403	0.2636347815064638	0.23493776649176484	-4.409495393640347	1.386001635349448
29	-10770.070639788883	-10776.482716752356	-10770.070639788883	-6.412076963473062	-10770.070639788883	0.9532495423002453	1.0500478392106665	1.1465511773911643	0.2644629298698911	0.23427330988401135	0.2729384506280074	0.22832530961808983	-3.414350790588084	2.3965390675769944
30	-10768.581078915697	-10774.558411902093	-10768.581078915697	-5.9773329863971645	-10768.581078915697	0.9501411145518036	0.889379631360474	1.0224167309121295	0.2625670112638233	0.24581104401230525	0.26329663510578133	0.22832530961808983	-3.0828360404317308	2.0469173451743314
31	-10765.979922779528	-10772.919862148248	-10765.979922779528	-6.939939368719443	-10765.979922779528	0.972777686534428	0.9494227014066285	0.8594354729830741	0.2625670112638233	0.2538508262256307	0.25525685289245587	0.22832530961808983	-4.080787520123119	1.2995112124550623
32	-10765.943745753084	-10775.28233671019	-10765.943745753084	-9.338590957105463	-10765.943745753084	1.1758737706327524	0.9683931088908305	1.3233549091311445	0.2636295925067778	0.2446007370052432	0.25906700548793143	0.2327026650000473	-6.299679152618123	2.8781569752797163
33	-10759.94236175794	-10770.00282355495	-10759.94236175794	-10.060461797010817	-10759.94236175794	1.011321947286467	1.068153169220359	1.0960887535330774	0.2579834887978633	0.24912937708800073	0.2639026393054812	0.22898449480865454	-7.075448390290922	0.6491923098447865
34	-10757.497660279152	-10764.10963321988	-10757.497660279152	-6.611972940727764	-10757.497660279152	1.063482629540374	1.0155792133006878	1.1168998104911494	0.26709019565594755	0.23355467657898688	0.25479593244739696	0.2445591953176684	-3.6384552647603243	1.7087881425859706
35	-10756.61780256673	-10763.355735885785	-10756.61780256673	-6.7379333190549024	-10756.61780256673	0.9700590175600272	1.019475033538447	0.8345322410261828	0.2628081610849482	0.2381783655672503	0.24574075117105165	0.2532727221767496	-3.861354616818107	2.5061102027989413
36	-10754.135475374778	-10760.69191143136	-10754.135475374778	-6.556436056582762	-10754.135475374778	1.0094645192956961	0.9892235861413683	0.8345322410261828	0.25589483589624035	0.2475562118470119	0.24339400780061118	0.25315494445613634	-3.6907830141877214	1.501709247048407
37	-10752.334259742687	-10758.938546946545	-10752.334259742687	-6.604287203857139	-10752.334259742687	0.9538767506493002	0.9892235861413683	0.8345322410261828	0.2261552036216533	0.2556384235063013	0.25728899553066636	0.2609173773413789	-3.738634161462098	2.4691455441264765
38	-10752.26066721735	-10759.738488984107	-10752.26066721735	-7.477821766757133	-10752.26066721735	0.8781336187056554	0.9892235861413683	0.8325933572396703	0.2331571349916245	0.2624922046225658	0.2502870641606952	0.2540635962251144	-4.612735087185103	3.42691045734479
39	-10750.503083839923	-10758.182019293454	-10750.503083839923	-7.678935453529793	-10750.503083839923	1.0584820941465696	0.9892235861413683	0.9890266801776196	0.24552086775156404	0.25438510750627435	0.24187199152385458	0.2582220332183069	-4.762567552025684	2.926917003293902
40	-10750.06177403454	-10756.715329279808	-10750.06177403454	-6.653555245267555	-10750.06177403454	0.9878610020137871	0.9892235861413683	0.9392448275124056	0.24805377443885923	0.2516940457181185	0.23933908483655938	0.26091309500646276	-3.7545613760412975	1.507762371274176
41	-10749.050231941124	-10756.465036863721	-10749.050231941124	-7.414804922596706	-10749.050231941124	0.982736359954851	1.0896814866135276	0.9392448275124056	0.25175594483041397	0.25018213830470865	0.23887234085915598	0.25918957600572123	-4.478668878823412	2.9230479808734606
42	-10746.631240485614	-10752.995618762901	-10746.631240485614	-6.364378277286734	-10746.631240485614	1.006717701421543	0.8681951355982298	0.9392448275124056	0.24972084814757015	0.24184370076651227	0.2548711277551087	0.2535643233308088	-3.506010842784723	1.76917161840085
43	-10743.679296917999	-10751.393826715028	-10743.679296917999	-7.714529797028641	-10743.679296917999	0.9668627781333093	0.9369104505294692	0.9821746595390808	0.24354075306998307	0.24114222547511044	0.26175269812409757	0.2535643233308088	-4.818838458759512	3.208620819913881
44	-10743.588187622	-10750.091403244089	-10743.588187622	-6.503215622089824	-10743.588187622	1.0311174403660277	1.0361093355033828	0.9821746595390808	0.2447383611901253	0.23994461735496822	0.26175269812409757	0.2535643233308088	-3.572250115760019	1.9782989078259552
45	-10743.198637302743	-10749.83601763554	-10743.198637302743	-6.637380332796981	-10743.198637302743	0.9894074854723367	1.0361093355033828	0.9821746595390808	0.23568125292835437	0.24900172561673914	0.25848213321839514	0.25683488823651124	-3.706414826467176	2.441387864874792
46	-10743.048489313987	-10749.706714584067	-10743.048489313987	-6.658225270078965	-10743.048489313987	0.9849102394001443	1.0901716674217148	0.9821746595390808	0.23751522456714158	0.2498395244761964	0.2576443343589379	0.255000916597724	-3.706966718195407	2.511160202624193
47	-10742.62339922512	-10749.647219855186	-10742.62339922512	-7.023820630065182	-10742.62339922512	1.039469348751567	1.0210255371453618	0.9821746595390808	0.24258864622210363	0.24656090697909602	0.25743288114954493	0.25341756564925527	-4.098398682337521	1.3012501020666363
48	-10742.311339297848	-10748.60352266571	-10742.311339297848	-6.292183367860415	-10742.311339297848	0.9762800171858788	1.0210255371453618	0.9821746595390808	0.2383205874343195	0.24514092620422315	0.26170093993732907	0.25483754642412815	-3.366761420132754	1.76179516312756
49	-10742.149458831273	-10748.98830646555	-10742.149458831273	-6.838847634277334	-10742.149458831273	1.0066837413656262	1.0210255371453618	0.9821746595390808	0.23929829009197043	0.24393717242711357	0.26192228848375493	0.2548422489971609	-3.9134256865496733	2.3951436557523245
50	-10742.00854455532	-10748.971447555285	-10742.00854455532	-6.962902999964573	-10742.00854455532	1.0157348847980006	1.0290677506096018	0.9821746595390808	0.24045021853992915	0.24393717242711357	0.2607703600357962	0.2548422489971609	-4.034532405685782	2.4305108459550167
51	-10741.76657658505	-10748.335569800141	-10741.76657658505	-6.568993215090424	-10741.76657658505	1.0306577927317342	1.0290677506096018	1.0371834100464528	0.24045021853992915	0.24562244675188377	0.25908508571102595	0.2548422489971609	-3.620681450114988	1.5997909458207498
52	-10741.624559922664	-10748.334968782274	-10741.624559922664	-6.710408859610229	-10741.624559922664	0.9978327909113772	1.0290677506096018	1.0371834100464528	0.24045021853992915	0.24562244675188377	0.25908508571102595	0.2548422489971609	-3.762097094634793	2.4216795241262945
53	-10741.515835840639	-10749.388742375846	-10741.515835840639	-7.872906535206798	-10741.515835840639	0.9798848113291131	1.0290677506096018	1.0371834100464528	0.24050178750879275	0.2481854854705649	0.25903351674216235	0.25227921027847977	-4.924594770231362	0.9759496613131237
54	-10741.510565596373	-10748.353792060163	-10741.510565596373	-6.8432264637904066	-10741.510565596373	0.9941907748937618	1.0290677506096018	1.0371834100464528	0.24050178750879275	0.2481854854705649	0.25903351674216235	0.25227921027847977	-3.8949146988149703	2.5375076630636544
55	-10741.481034967446	-10748.03737988824	-10741.481034967446	-6.556344920792867	-10741.481034967446	0.9777498850784493	1.0290677506096018	1.0371834100464528	0.24358019979874998	0.24994942832532116	0.2559551044522051	0.2505152674237235	-3.6080331558174303	1.4507760893437953
56	-10741.479571461212	-10749.017756314426	-10741.479571461212	-7.538184853213949	-10741.479571461212	1.0028228053258126	1.0290677506096018	1.0371834100464528	0.24439375412059922	0.24994942832532116	0.25333962186455355	0.25231719568952576	-4.589873088238512	1.095425798274005
57	-10741.389554136484	-10747.934469680358	-10741.389554136484	-6.544915543874547	-10741.389554136484	0.9904080252047992	1.0290677506096018	0.9974880414315467	0.24439375412059922	0.25241915518609664	0.25333962186455355	0.2498474688287503	-3.6110768831915645	2.327024646171097
58	-10741.323868697895	-10747.757416450433	-10741.323868697895	-6.433547752538379	-10741.323868697895	0.9856656202792512	1.0290677506096018	0.9974880414315467	0.2433649416811626	0.24577892034645832	0.25487618843969834	0.25597994953268044	-3.4997090918553964	1.7195630901534742
59	-10741.300302508907	-10747.682449983211	-10741.300302508907	-6.382147474304131	-10741.300302508907	0.9835344097593914	1.0290677506096018	0.9974880414315467	0.2433649416811626	0.24891607529658644	0.2517390334895702	0.25597994953268044	-3.448308813621148	2.0135601496642366
60	-10741.209274356235	-10749.468391440092	-10741.209274356235	-8.25911708385605	-10741.209274356235	0.9866908353899118	1.0290677506096018	0.9974880414315467	0.2433649416811626	0.24768412897472222	0.25297097981143446	0.25597994953268044	-5.325278423173069	0.8966660075741355
